comment_text,religion_creed,race_ethnicity,physical_disability,gender_sexualorientation,other
mati ajakebiri ntr malah mash ngasih obatan,0,0,0,0,1
penjara seumur hidupkebiri please  yg dia rasain itu pun belum ada apa nya di banding penderitan para korban like what the fuck you doing  gila makin ngeri aja sm orang yg bersembunyi di balik nama suatu agama orang kaya gini mati aja gak ada yg mau ngelayat gw rasa,1,0,0,0,0
di hukum mati mah ga seru habis mati ya udah mati di hukum sosial aja dh di kebiri sambil telanjang biar malu,0,0,0,0,0
penjara seumur hidup atau hukaman mati serta di kebiri aja deh,0,0,0,0,1
bener kebiri aja deh atau hukum mati,0,0,0,0,1
kenakan dihukum mati kebiri total aja ditandai mukanya sbg pedofil pemerkosa anak tandainya yg permanen yg cuma bisa ilang kalo mukanya ikut ilang jg,0,0,0,0,0
jangan biarkan dia lolos jadi penjarakan saja seumur hidup,0,0,0,0,1
orang gini mending di kebiri terus hukum mati aja capek banget liat kelakuan dia setan aja minder,0,0,0,0,1
serius deh gue sampe sedih baca nya kaya udah gak sangup aja please deh buat orang yang ngelakuin kejahatan seksual gue mohon banget kasih hukuman kebiri aja hukuman mati juga gapapa,0,0,0,0,1
kebiri potong tititnya eh gacukup deng hukum mati aja tapi sebelum mati cukupin semua biaya anak sama mental yang udh di perkosa sampe dewasa,0,0,0,0,0
jangan dihukum mati lah udah minta maf juga     lumpuhin  kebiri aja sama siram mukanya pake air keras,0,0,0,0,1
spechle  setan aja insecure nengok kau bgst ngakunya ngerti agama tapi kelakuan kaya dajal plis yang kaya gini hukum mati aja sebelum dieksekusi mati dikebiri aja gausah kebiri kimia pake alat tajam aja biar beliau ngerasain siksa di dunia baru di akhirat,1,0,0,0,0
ini wajib kebiri sih beneran dah ga usah muluk muluk hukuman mati kebiri aja cukup biar tau tuh sengsara ga bisa comli kalo lagi sange juga ga bisa ngapa ngapain mampus,0,0,0,0,1
bisa gk sih kasus begini pelakunya ditindak tegas jangan cuma penjara solnya kaya gada efek jera abis keluar dia bisa lakuin lagi minimal kebiri kek atau bunuh aja ngerusak anak orang secara mental  fisik udh gila emang,0,0,0,0,1
dia harusnya di kasih hukuman penjara seumur hidup trus di kebiri  klo gak hukum mati ajalah sekalian kek lebih lega aja liatnya,0,0,0,0,1
jangan cuma kebiri kimia tapi pampang mukanya di publik jadi kalau ketemu bisa digebukin,0,0,0,0,0
kecanduan seksual di kebiri atau di hukum mati aja tukang cabul di hukum mati atau di kebiri kimia,0,0,0,0,0
pala nya minta ditimpuk pake tongkat baseball,0,0,0,0,1
hukum mati aja ni orang tapi sebelumnya kebiri dulu umpanin ke piranha setrum cambuk gebukin orang sekampung,0,0,0,0,1
sebelum hukum mati kebiri dulu lah enak aja langsung mati,0,0,0,0,1
kebiri aja terus asingkan di pulau terpencil biar mati busuk disana,0,0,0,0,1
kalo hukumanya th brt dia keluar nt diumur  wah masih napsuan itu takut ada korban lagi org kyk gini mati aja ga pantes dibiarkan hidup aja tapi ga ada masa depan kebiri aja,0,0,0,0,1
for me di kebiri aja dipenjaranek dhukum mati enak dia tpi nek masih hidupbiar thu rasa dia di hukum oleh masyarakat ditundung,0,0,0,0,1
waduh kalo begini gakbisa hukuman mati sih kebiri harus kebiri dajal bgt ini sory deh gue bukan pemaf dan gabisa nih org mati gt aja enak bgt sebelum mati lo harus tau lah rasanya hidup tapi kaya mati setan,0,0,0,0,1
gelud aja  kalo sampai mati ya syukur,0,0,0,0,1
kebiri menurut saya nga setimpal yg setimpal itu ya hukum mati aja klo kebiri dia masih bisa hidup dan dia sudah puas selama hidupnya,0,0,0,0,1
boikot produknya,0,0,0,0,1
pakbu yth coba tolong itu u mengenai hukuman bagi pelaku kekerasan seksual ditinjau kembali sekurangkurangnya hukuman kebiri fisik aja lah direalisasikan baru hukuman mati indonesia darurat kekerasan seksual pelaku harus dihukum seberatberatnya,0,0,0,0,1
keadan korbanya sekarang gimana yah kebiri sama hukum mati aja anjir gemes bgt,0,0,0,0,1
blm pernah liat draft ru tpks tp saran aja sebaiknya hukuman min pelaku kekerasan seksual ditambah aja jd th tanpa remisi amp maks hukum mati khusus hukuman penjara kasih opsi pemberatan berupa kebiri kimiafisik,0,0,0,0,1
ini kalo pelaku kekerasan seksual boleh ga sih di hukum mati aja atau ga di kebiri abis,0,0,0,0,1
ngk perlu di kebiri langsung hukum mati,0,0,0,0,1
hukum mati aja ya minimal di kebiri si bener,0,0,0,0,1
emng egois itu pelaku pelecehan bisa di bunuh aja gak atau di kebiri gitu muak bgt asli,0,0,0,0,1
kasih hukuman yang tegas pada pelaku pelecehan kita gabutuh orangorang kaya gitu di bumi hukuman kebiri atau mati aja deh,0,0,0,0,0
kebiri ajamau ngasih hukuman apalagi sama orang seperti inisekalian aja hukum mati kalau bisa ya alah kok bisa ya,0,0,0,0,1
gerem banget sama orang bejad yang pakai embelembel agama ngak bisa bayangin gimana perasan amp kondisi mental para korban yang masih anakanak kebiri aja udah trus hukum seumur hidup jangan hukum mati enak aja ngak ngerasain tersiksa di dunia,1,0,0,0,0
kebiri plus disiksa aja sampai mati entah gimana caranya pokoknya dia menderita sampai akhir hayat,0,0,0,0,1
kok pemberatan segala kebiri dan hukum mati aja,0,0,0,0,1
itu bisa gaksih yang perkosa santri itu di hukum mati aja sumpah ini the level of sakit,0,0,0,0,1
ga perlu kebiri aja trus bebasin nah nanti jg bunuh diri sendiri,0,0,0,0,1
bejat banget ini orang dengardengar hanya dihukum thn gila harusnya hukum mati aja nih orang kebiri ga mempan dan krng menyakitkan khusus org ini pilihan tepat untuk org ini adalah hukuman mati tp atas nama ham ya hukum seumur hidup saja,0,0,0,0,1
bukan manusia ini nih ga pantes dpt hukuman matikebiri mending di copot aja itu biji mata sm otak nya direbus titidnya di blender sampe halus dikulitin aja biar mati perlahan jiwa psikotes ku meronta tiap baca berita ginian,0,0,0,0,0
gak perlu hukum mati kebiri aja udah,0,0,0,0,1
kayanya mending siksa pelan aja gak sih kebiri dulu trus copotin kuku nya satu trus potong jarinya seruas dan sebagainya kalo langsung mati kayanya terlalu enak dan nyaman gak sih,0,0,0,0,1
semoga aja kejaksan agung gak cuma wacanakan hukuman mati bagi koruptor tapi bagi predator sex juga sebelumnya kebiri dulu ga apa,0,0,0,0,0
bah kebiri sm mati aja ini mah,0,0,0,0,1
jedotin palanya yang kenceng biar mampus bisa ga sih,0,0,0,0,1
cukup retwit aja biar di hukum mati tapi sebelumnya di kebiri dulu biar ga perkosa bidadari syurga juga nantinya,0,0,0,0,1
klo hukuman mati dia tidak merasakan hukuman sosial sebaik manusia spt di kebiri aja,0,0,0,0,1
mereka bisa langsung mati aja gak kena santet gtu haduh emosi bat gua,0,0,0,0,1
ini org udh penyakit hukum mati aja sblm itu kebiri dlu,0,0,0,0,1
pasti banga krlga ny ni  kebiri atay hukum mati aja sih org munafik bgni paham hukum agama tp kelakuan binatang  hobi ny hamili anak org,0,0,0,0,1
oleh karena itu biar warga stop sebar beritanya langsung aja kebiri dan lanjut eksekusi mati beres,0,0,0,0,1
hukum mati aj sekalian ato ga kebiri aja,0,0,0,0,1
hukum kebiri aja kalo langsung hukum mati terlalu baik,0,0,0,0,1
kebiri aja atau rajam smpek mati,0,0,0,0,1
penjara seumur hidup  kebiri kimia mau mati cepet enak aja,0,0,0,0,1
klo gue gk setuju hukuman mati enak aja dia harus disiksa dulu semasa hidup nya disiksa lewat tytydnya kebiri permanen,0,0,0,0,1
hukum kebiri lalu eksekusi mati aja gaksie seharusnya tahun kurang tuh buat dia menyadari dosanya,0,0,0,0,1
rajam aja kali ya sampe mati atau kebiri kimia,0,0,0,0,1
tahun penjara doang blm remisi dia bebas sekitar usia  ditambah kalo modelan dia biasanya panjang umur soalnya akherat juga males liat dia kalo mati cepet kebiri aja bisa ga sih,0,0,0,0,1
hery wirawan telah melakukan pencabolan luar biasa predator sex seperti dia masih banyak tersembunyi di balik tampang alim amp ceramah moral    aku spechle gak hanya kebiri kun tul aja hukuman mati lebih cocok,1,0,0,0,0
bisa ga sih kita jebak dia biar dia terbuai dan kita bunuh dia,0,0,0,0,1
penjara knp ga kebiri terus hukum mati aja,0,0,0,0,1
kebiri atau suntik mati aja bijinya biar menderita dulu,0,0,0,0,1
jangan di hukum mati dulu di suntik kebiri aja dulu  tahun biar dia ngrasain gimana rasanya nda bisa jengat pas liat perempuan di depanya setelah  tahun itu baru di hukum gantung,0,0,0,0,1
mati aja mati kebiri trus mati,0,0,0,0,0
hukum kebiri aja bisa ga atau ga hukum mati tapi ga cukup si ini dia harus bayar semua perbuatanya dengan biayain hidup semua korbanya,0,0,0,0,1
mending kebiri aja kalo ga hukum mati wkwkwk ga guna itu manusia hidupkalo lepas nt bakal kasus lagi,0,0,0,0,1
kebiri mah ringan amat hukumanyatembak mati aja sklian,0,0,0,0,1
know that most of pl wil wish death untuk orang yg se bengis itu tpi kalo mau ngasih hukuman paling jahat ya kebiri sih amp penjara jangka menengah aja krn kalo dia mati enak dong escape dri rasa bersalah penderitan,0,0,0,0,1
udh perkosa lebih dr santri sampe hamil trs dijadin kuli abis itu anaknya dijadin alat uang org kyk gini mending hukuman mati aja ga si,1,0,0,0,0
hukum th plus kebiri aja atau hukum matirajam sekesai,1,0,0,0,0
karena urusanya ustad sama santri  maka hukuman nya cukup bulan  tapi kalau orang cina lu perkosa  orang aja di hukum mati lu,1,1,0,0,0
jgn hukum matikenakan dia kebiri aja tp kebirinya jangan kimia potong aja sampe ke pangkal batang sisain bijinya biar tetep produksi sperma biar stre keluarinya lewat mana,0,0,0,0,1
gacukup dipenjara aja mending hukum mati,0,0,0,0,1
hukum kebiri aja sih dia tetep hidup tp mati hehe persetan dgn ham itu anak apa ga ada ham nya,0,0,0,0,1
menurut saya ya bang keknya hukum kebiri atau potong titit gk pantes deh sekalian aja hukum mati siapa yg bilang langar ham woy si hw bukan lagi manusia jdi gk pantes dia dpt ham angel wong koyok ngene ki jancuok,1,0,0,0,0
odgj aja dihukum mati masa predator mentok tahun tanpa kebiri pula ,0,0,0,0,0
hukum mati aja orang biadab kek gitu atau minimal kebiri lah,0,0,0,0,1
enak bet dia dihukum mati kebiri aja terus kasi hukuman penjara tahun,0,0,0,0,1
suntik mati aja skaliantdk menyakitkan koq efeknya drpd efek yg diterima para santri trauma nya smpai tiada ujungsdh suntik mati aja drpd di kebiri,1,0,0,0,0
kebiri aja kalo hukum mati mah gak seru,0,0,0,0,1
di kebiri aja itumah atau hukum mati manusia seperti itu tidak ada tempat di bumi ini harimau aja gak pernah makan anaknya padahal dia buas,0,0,0,0,1
hukuman mati terlalu ringan kebiri aja bijinya ganti lonceng kalo dia jalan jd tau klo dia pemerkosa,0,0,0,0,0
hukum mati aja serahin ke napi yg lain di dlm tahanan org begini mending musnah dr dunia kalo kebiri kimia kenakan cuma gak punya hasrat seksual doank kalo kebiri potong abis msh bisa cabul dgn gunain angota tubuh yg lainya karena otak mesum gak bakal berubah,1,0,0,0,0
hery wirawan kalo sudah kek gini kasusnya mending di kebiri amp dirajam aja deh kan dia itu paham agama apa hukum orang sudah menikah melakukan zina  ya rajam pake batu di tengah persimpangan sampai dia mati kalo bisa tambah hukum tazir kebiri next dibawah,1,0,0,0,0
iya kebiri ajatapi bukan dg disuntikdi begal aja tuh belalainyaklo hukuman mati kenakanlbh enak dibuat mati segan hidup tak mau macem hukuman kebiri gitu,0,0,0,0,1
map kasar tapi orang yang kayak gini emang harus di kebiri sekalian hilangin aja biji nya terus tambah hukuman sanksi sosialnya dan jangan kasih hukuman mati dulu orang kayak gini harus ngerasain neraka neraka dunia sama neraka akhirat,0,0,0,0,1
dih gak rela banget langsung dihukum mati minimal kebiri dulu disuruh kerja rodi digunduli dimiskinkan sekeluarga baru dimatin dengan cara dirajam enak aja langsung mati tanpa menderita,0,0,0,0,1
jgn hukum mati kebiri dan hukum seumur hidup tanpa ada kemungkinan dpt keringanan biar menderita sepanjang hidupnya,0,0,0,0,1
lebih setuju di kebiri ya  disuntik impoten aja klo hanya dihukum bertahun keluar penjara bisa kambuh dihukum mati enak di dianya gk enak di korbanya,0,0,0,0,1
sy muslim dlm islamzwajib dihukum rajam smp mati itu ustad perkosa santri biadab soal pakaian ya tp muslimah wajib nutup aurat cm setan aja yg suka umbar aurat,1,0,0,0,0
kebiri dulu baru hukuman mati kalau gak kasih aja ke napi pembunuhan dan napi lainya yg dgn senang hati memberikan pelajaran tak terlupakn,0,0,0,0,1
bener sih  gelut ajalah kalo gt  eh beb pada ngereport ac ig yg spoiler sih ini orang orang emg ya alah jumat jumat ada ada aja kelakuan orang itu enaknya yg di kdm laporin aja ke adminya mereka cepet bgt takedown kayak yg ngeblock ac kemaren,0,0,0,0,1
udah gila kebiri aja dah mending kok bisa gitu loh apa setan gk heran ma kelakuan lu mati aja geh org kek gini,0,0,0,0,1
oknum gini jangan dihukum mati deh hukum kebiri aja biar kesiksa seumur idup,0,0,0,0,1
kebiri aja terus hukuman seumur hidup yakin deh itu dia bisa bunuh diri di dalam sel soalnya kasta nya dibawah skali,0,0,0,0,1
langsung hukum mati aja gasi kak daripada kebiri kasian sama korban kalo kebayang muka dia mulu,0,0,0,0,1
emg dasarnya aja mix kera norma sosial agama pun udah ngatur tundukan pandangan mau didepan modelan kayak apa kebiri bisa dipertimbangkan orang bisa mati karena korban pelecahan seksual,1,1,0,0,0
kalo yg tertutup aja bisa perkosa terus ada jamin yg terbuka ngak akan diperkosa ya coba aja terapkan hukum rajam dulu hukum ngak ada efek mikir seribu kali ya bakal ada kejadian kek gini terus sama kek korupsi cuma tahun mau benar hukum potong tangan atau hukum mati,1,0,0,0,0
enax aja hukuman cuma atau tahun woi ini santri bebrapa santri punya anak dan yang lainya hamil kalo korban diperkosa hukumannya tahun misalnya maka kalikan saja santri berapa coba  setan itu wajib dihukum mati  kebiri kalo perlu potong aja titidnya,1,0,0,0,0
kenapa tahun doang kenapa ga seumur hidup qtau ga hukum mati aja itu udah kelewatan setan loh bukan cuma hanya korban yang dia perkosa dimana keadilan miris bgt,1,0,0,0,0
trauma yg di alami korban nga hilang gitu aja hukuman mati itu nga adil mending di penjara dan kebiri biar merasakan penderitan seumur hidupnya,0,0,0,0,1
ga berhak hidup ni org tolong kebiri aja abis itu tembak mati pala nya ya alah kasian para korban,0,0,0,0,1
ko th si hukum mati aja rajam klo perlu jgn lupa kebiri dlu,1,0,0,0,0
inget ya gua bakal incer lu dimanapun lu berada siap siap mati aja gua bunuh,0,0,0,0,1
ngapain sih di kebiri hukum mati aja selesai,0,0,0,0,1
jgn langsung hukum kebiri biar disiksa sama napi di penjara aja terus abis itu dihukum mati,0,0,0,0,1
hukuman mati aja atau hukuman kebiri kimia permanen,0,0,0,0,1
masa cuma tahun kebiri pun masih enak itu hukuman mati aja,0,0,0,0,1
kebiri aja gp kalo bisa di live in biar greget jgn hukum mati enak aja langsung mati,0,0,0,0,1
secantik jeha aja disia siain aplg gw kalo disia siain santet aja lah biar mati sekalian,0,0,0,0,1
hukum kebiri aja hukuman mati nanti diprotes aktivis ham,0,0,0,0,1
kebiri aja dlu biarkan dia kesiksa dalam penjara beberapa tahun baru hukum mati,0,0,0,0,1
ajak baku pukul deng baku hantam sudah kaka lelaki macam itu ga kena klo cuma polisi di bunuh dy pe anak tuhpukul saja,0,0,0,0,1
sdh jls kejahatan amp kekejianya apanya yg msh dikaji lsg aja kebiri ato hukum mati binatang buas percuma idup,0,0,0,0,1
menurut gue nih orang harus ditaruh di kandang macan sampai mati,0,0,0,0,1
tembak mati aja jangan boleh ketemu keluarganya,0,0,0,0,1
yg komen kebiri langsung hukuman mati kyknya netizen ini sama aja psikopatnya,0,0,0,0,0
apan th kebiri aja udah jangan hukum mati biar dia tersiksa seumur hidup kayak yang dirasakan para korban enak aja abis th udah idup bebas itupun kalau beneran th,0,0,0,0,1
kok loe berani di kandang aja mau berantem ayo ke stadion kalang kita berantem mati matian anjir jangan loe hina bendera bandar kelahiran gue dasar bacot loe bajingan,0,1,0,0,0
jangan dihukum mati kebiri aja abis itu adepin tu bokep yg banyak pusing pusing dah lo,0,0,0,1,0
hukuman mati atau kebiri setan aja sungkem sama ini orang,0,0,0,0,1
di hukum mati enak doi mati sedangkan korban menderita seumur hidup di penjara enakan doi makan idup gratis di empanin negara dah oaling bener di kebiri terus diapain juga terserah yg penting kebiri aja dulu,0,0,0,0,1
berharap bgt sama hukum kebiri sumpah even hukuman mati aja tuh gak pantes buat mahluk kayak gitu biarin aja hidup cuma dibikin susah dan mikir buat nafas aja tuh kesiksa sampe lebih milih mati gitu loh,0,0,0,0,1
kebiri kalo nga hukum mati aja sih enaknya,0,0,0,0,1
menghindari beritakrn eneg sama berita pemerkosanpelecehan seksual yang gak ada habisnya kynya klo lebih byk lg yg speakup berita isinya cuma itu aja deh parah emang hukum mati dan kebiri pun kynya gak cukup deh,0,0,0,1,0
kebiri aja jangan hukum mati atau cuma sekedar penjara seumur hidup binatang kaya gitu perlu dikasih rasa sakit tingkat dewa di dunia sampai akhir hidupnya biar tau rasa,0,0,0,0,1
di kebiri aja trus taro di nusa kambangan sampe mati,0,0,0,0,1
barulah kini kita dengar opini cem hukuman mati rajam kebiri penjara seumur hidup buat pelaku kejahatan seksual even dari kaum feminis liberal yg suka nyalahin konservatif kita yg sering dibilang mabok agama mah ketawa aja dalem hati tuh kan bener agama gue,1,0,0,0,0
kalo dihukum mati kayak enak bgt gasi merem tbtb masuk neraka mending kebiri aja biar keinginan hidupnya yg gak ada gp masih idup tp udah gapunya nyawa gp banget,0,0,0,0,1
si hery wirawan ini memang pantas dihukum rajam sampai mati atau disuntik kebiri aja dan dpenjara seumur hidup aduh saya benar sangat marah,0,0,0,1,0
mati dong anjg atau kebiri aja lah udah potong tititnya bangsat amat cuma tahun najis atau hukum pake syariat islam dah tuh bawa ke aceh cambuk terus pengal bajingan,0,0,0,1,0
hukum kebiri aja gak cukup yang kaya gini harusnya di hukum mati aja,0,0,0,0,1
kebiri  hukuman mati aja sudah udh paling ringan itu ,0,0,0,0,1
ya kebiri aja kasih tuh kebiri ampe overdosis ampe batang predator nih kebas ampe mati,0,0,0,0,0
jgn dihukum mati kasian empatinya mana  kebiri aja dlu sampe abis dah gt cambuk perhari selama masih idup,0,0,0,0,1
yg begini jgn dong hukum mati kebiri aja trus bebasin,0,0,0,0,1
nah ini salah satu kasus yg udh nutup aurat pun masih dilecehkan setan bisa berwujud apa aja tokoh agama sekalipun kebiri jelas satuin sama kasus ibu muda di riau yg diperkosa org terus anak bayinya dibanting sampe mati,1,0,0,1,0
yah santet aja atau bunuh atau kerahkan ma a,0,0,0,0,1
kurang itu klo cuman di kebirikorban bakal trauma seumur hidupkenapa engak hukum mati aja sekalian orang yang gak punya adab kayak gitu sebel deh lamasama kasus yang sering terjadiemang engak mikir dulu apa gimana klo terjadi sama anakcucunya,0,0,0,1,0
di hukum mati aja klok di kebiri bisa frustasi klok ga kelainan sek di pancung selesai perkara,0,0,0,0,0
kebiri aja terus siksa dulu baru hukum mati,0,0,0,0,1
tembak mati aja si aku maunya ya kalo ga minimal di kebiri lah,0,0,0,0,1
di indonesia itu sistem hukum pidananya ngak akumulatif ya misal membunuh orang sama bunuh orang hukumanya sama aja membunuh perkosa juga kaya begini tapi di luar negeri dimana gitu kalo ga salah pernah ada putusan yang bikin orang dipenjara sampe tahun gitu,0,0,0,0,1
hadudu  mau hukum kebiri aja harus diteriakin terus  hukum islamlah udah ga usah fafifu was wes wos langsung rajam sampe mati,1,0,0,0,0
ke enakan cepat mati ya di kebiri aja biar menderita seumur hidup,0,0,0,0,1
lebih setuju kebiri konvensional si pelaku aja ga mikir rusak masa depan anak jd buat apa mikirin hidupmati pelaku saya sebagai wanita hancur hati saya liat anak di rusak,0,0,0,1,0
kayaknya kalau cuma kebiri kurang deh orang modelan gini bagusnya dipermalukan sepanjang hidupnya kebiri depan umum sambil digantung terus dibakar hidup jangan sampai mati dulu tapi sampe sekarat aja biar yang matin alah aja,0,0,0,0,1
pemerkosa mah jangan dihukum mati enak banget dia selesai di dunia sedangkan korbanya merasa sakit terus sepanjang hidupnya kebiri aja potong sampai habis kalo perlu,0,0,0,1,0
hukum mati atau hukum kebiri aja orang bejat ini,0,0,0,0,1
gak cukup lah hukum mati kalau perlu gila aja udah perkosa anak gadis cuma tahun,0,0,0,1,0
kebiri enga deh percuma nafsunya masih ada mending rajam sampai mati aja,1,0,0,0,0
tolong dong ini buat pelakunya sebelum dipenjara atau apapun itu sesuai hukuman indonesia yg ketemu sm orangnya minimal gebukin dulu sampe cacat terus hukum kebiri jangan dibunuh ya please kenakan dia kalo sampe langsung mati biar aja menderita seumur hidup thank you,0,0,0,1,0
hukuman aja gak cukup cui mati aja lah idup juga udah gak guna lu merusak masa depan orang ,0,0,0,0,1
kalo kebiri mungkin bisa jadi dendam apa ga mending suntik mati aja ga si,0,0,0,0,1
banyak komen kebiri padahal pelaku pelecehan bukan hanya mengunakan ntnya tapi bisa mengunakan angota tubuhny yang lain jadi mending dihukum mati aja,0,0,0,1,0
hukum kebiri gak efektif buat manusia macem gini dikebiri tetep aja jiwanya bejad hukum mati lebih pantes,0,0,0,0,1
bisa ngak sih dihukum kebiri atau mati aja,0,0,0,0,1
mendingan hukum mati oknum polisi yg perkosa pacarnya itu aja dwh pak,0,0,0,0,1
udah dg pemberatan cuma th terlalu ringan polingku kebiri lalu hukum mati aja,0,0,0,0,1
ustad ler hukum mati aja kebiri td nya,1,0,0,0,0
hukuman yg wajib ada di indonesia hukuman mati untuk koruptor dan kebiri untuk pemerkosa persetan dengan ham masa mikirin pelaku aja sedanhkan apakah pelaku memikirkan nasib korbannya pada sat melakukan kekejianya,1,0,0,1,0
kebiri atau hukum mati aja buat contoh yang lain ga berkurang kasusnya kalo cuma dipenjara malah makin pintar nanti dia dipenjara geram,0,0,0,0,1
mirissedihgemeskeselmarahsmua numpuk sama pelaku yg biadab inihukum mati aja pak klaupun hukum seumur hidup wajib kebiri otaknya udh racun syetanastarfirulah ya alahsmoga anak santriwati dberi kekuatanampkesabaranamin,1,0,0,1,0
harus hukum mati ato ga kebiri aja,0,0,0,0,1
jgn hukum mati tp penjarakan seumur hidup trus kebiri aja tititnya,0,0,0,0,0
kebiri aja kalau ga bisa dihukum mati mah,0,0,0,0,1
manusia biadabmending hukum kebiri aja udhatau mati sekalian di penjaragaguna klo dibiarin hidup,0,0,0,0,1
kurang setuju sih klo ada yg menyarankan kebiri kimia atau fisik takutnya makin dendam terus semakin jahat mending diamputasi aja kedua tanganya atau sekalian dihukum mati,0,0,0,1,0
ya bagus ga sih goblok biar dia mati aja sekalian anjing gila ya ini orang komen begini korbanya orang woy goblok elu masih mikirin si nyawa yg patut diberi hukuman kebiri ini ucapanya ambigu banget deh babi,0,0,0,1,0
sabitha gw santet mati aja bisa gk,0,0,0,0,1
terlalu enak dihukum mati  mending di kebiri aja biar ga bisa ngacengan lagi  ujungnya dia stres  depresi lalu bunuh diri ,0,0,0,0,1
hukum kebiri aja lah kalo koruptor baru pantas dihukum mati bro,0,0,0,1,0
gausa di kebiri percuma soalnya mukanya masi bikin si santri trauma hukum mati aja sekalian,0,0,0,0,1
manusia bajingan kebiri aja kenakan langsung mati gitu aja,0,0,0,0,1
beungeutna tolol kieu ga usah hukum mati kebiri aja pake kertas hvs semoga panjang umur hidupnya tapi kontole,0,0,0,0,0
di kebiri aja pelakunya jgn hukum mati,0,0,0,0,1
bangsat asu asu otak lu selakangan aja asu asu  tolong hukum kebiri dan mati aja sekalian,0,0,0,0,1
serius ini serem bet sumpah semoga emak dan anaknya segera diterapis supaya traumanya berkurang untuk pelaku penjarakan dan kebiri kalo bisa hukum mati aja itu udah berlipat pasalnya,0,0,0,0,1
orang kaya gini halal untuk dicabuli sampe gapunya harga diri,0,0,0,0,1
gada yg tau ilmu vodo gtu disinitolonglah santet aja nih orang bikin gila aja biar mati engan hidup segan anjir kesel gw,0,0,0,0,1
udah pantas bgt klo pelaku pencabulan pemerkosan di hukum kebiri atau hukum mati aja dah sekalian,0,0,0,0,1
  clavekita baku hantam yok naikin lengan baju ampe pundak kalau dia ampe matiaku harus minta izin ke bestie buat ganti atau kasi solusi ingat pepatah bestie itu kyk ortu dan ya kenyatan aku udah punya mantan satu kok namanya kaneki ken,0,0,0,0,1
kok makin seram aja sih ini pemerintah gamau ada yag namanya hukum kebiri atau mati aja sekalian ,0,0,0,0,1
kenapa nga saling bacok aja sih kalo mati satu mah kurang seru,0,0,0,0,1
anjing aja kalo mau ngentot ya ngentot aja sembarangan ga sampe bunuh bayi anjing lainya lah manusia dikasih pikiran malah jadi lebih buruk kek gini udah perkosa orang bunuh bayi lagi semoga kontolmu meleduk wahai bajingan,0,0,0,0,0
tolong semua pelakunya jan dihukum mati kebiri aja trus kl sakit diobatin pokonya jan sampe matinya gampang lah gapeduli ngelanggar hak asasi manusia,0,0,0,0,1
yg bgini mah gk usah kasi hukuman yg susah lgsg aja kasi hukuman  kebiri untuk kejahatan pemerkosanya  banting banting sampai mati untuk kejahatan membunuh bayinya,0,0,0,0,1
biadab ini sih ga perlu kebiri hukuman mati aja,0,0,0,0,1
minimal hukuman mati aja deh kalo gak kebiri dipotong tititnya,0,0,0,0,0
udah bau tanah bentar lagi mati bisa nya godain anak orang di kebiri aja sih yang kaya gini biar nga kurang ajar lagi,0,0,0,0,1
wahgw laporin si dudung nih di bilang suruh rangkulan sama opm malah baku hantamdungdudungtuh liat anak buah ente melangar perintah entetuh,0,0,0,0,1
santet kejar sampe mati besokbesok sekalian aja hancurin malang raya ae cok cok dunia makin ga waras gue liatliat,0,0,0,0,1
si randy polisi edan harusnya di kebiri dan di hukum matimau enaknya aja menghamili mahasiswi giliran udah hamil kali nga bertangung jawab,0,0,0,0,1
hukum mati ga ngerasain sakit ngab kebiri aja dah,0,0,0,0,1
hukum kebiri eh ga usah deh mending hukum mati segera ga usah kelaman ga usah dikasih hati mereka aja bikin anak orang sampe begitu ga mikirin perasan orang lain,0,0,0,0,1
kalo sampe mati lagi ni berdua berantem aja dah kita tvn,0,0,0,0,1
baru baca kasusnya novia yg bundir krn jd korban kekerasan seksual hukuman yg tepat buat pelaku ya kebiri aja kl bisa dibunuh aja kl org bilang tp kan itu ngelangar ham ya tolol si pelaku jg udh ngancurin hidup seorang perempuan kebiri ato bunuh itu aja pilihanya mksh,0,0,0,0,1
emangnya kalau udah aborsi kurang jelas viktim diapain yg bener aja deh ni negara tegasin hukum mati tukan perkosa gak peduli status yaudah hukum mati aja yg biadab karena kita gak perlu orang kaya gitu hidup udah susah tau,0,0,0,0,1
ayo santet aja lah teluh skalian mati aja biar smangrasain sakitnya kya si cewe nya,0,0,0,0,1
klo kyk gini emang enak nya di bunuh aja kali ya yg perkosa abis itu kita masuk penjara beres trus pura gila karena depresi akhirnya dibebasinduh please deh otak gw,0,0,0,0,1
kasihan bener nasib dia udh di bius  di perkosa pcr cowonya  keluarga cowonya srh aborsi keluarga dia sendiri maki paman dia tiap hari ngancam mau bunuh dia cm ibunya yg msh melindungi bpk udh ga da gmn dia ga depresi pantes aja dia bunuh diri,0,0,0,0,1
cekokin racun aja biar modar,0,0,0,0,1
enak aja maen bunuhbunuh meningoy dong jgn itu mah kenaknan di si isilop mening di bikin ingat perbuatan semur hidupnya aja sampe gk bisa tdr setiap harimlm atau mungkin kebiri bgi pemerkosa,0,0,0,0,0
kebiri aja titid nya biar kapok org begini ga mempan penjara mau ngentod sana sini terserah anj tapi kalo mental buat tangung jawab gada mah mending mati aje lo,0,0,0,0,0
lebih enakan dukun santet aja sihbuat dia kesakitan dikit dikit sampe gak kuat dan mohon buat mati,0,0,0,0,1
tiati cepet mati mas org kyk lo pantesnya di kebiri aja,0,0,0,0,1
matanya minta dicongkel,0,0,0,0,0
