text,label
harusnya di indonesia diterapin hukuman siksa seumur hidup buat orgtua yang tega cabuli anaknya jangan di kebiri atau langsung tembak mati siksa seumur hidup aja cambuk semingu kek seumur hidup kesel dan emosi sendiri baca berita gini,individual
pli lah hukum di indonesia sm pelaku kekerasan seksual tuh harus tegas langsung hukum mati aja lah tpi sebelum mati kebiri dulu,individual
ustad perkosa hamili aja gk di hukum mati parah mana,individual
santet aja biar ga ketahuan siapa yg bunuh onin,individual
kamu kirimin santet aja biar mati perlahan kalo gue udah blok wa dan semua sosmed ngapain deket sama manusia sampah begini,individual
kini biarlah para politikus saling baku hantam dan saling jegal sampai mati kita rakyat biasa sudah waktunya kembali pada kehidupan normal tanpa propaganda agitasi atau provokasi,group
raka anjing sini lo maju berantem sma gue a rakanjing dahlah mati aja lo sumpah menangis gra dia putus rugi air mata mati aja lo raka astagfirulah maf ya alah,individual
jangan tingal diem nder laporin aja gilak bgt kalo smpe ngelakuin kekerasan emang ya bukan kakak adik klo gk berantem tpi ya gk gitu juga,individual
ngomong skali lagi kita baku hantam sampai mati,individual
lo juga sam rice mati aja akhirnya ada adegan yang bisa bikin gue tepuk tangan dalem ati gue hantam sudah tungu apa lagi,individual
laporin aja ke aku nanti ku ajak gelud,individual
kita curi harta dia bisa ga sih kuras habis biar kismin,individual
gw santet lo ya jin awas aja pasukan jeje ayo bunuh jin,individual
org ky gitu bs ga si di bacok aja smp hampir mati trus diemin aja biar kesakitan trus mati klo di penjara doank mah kesenengan dipenjara ga ngapain njir gw sikopat bgt klo mslh nyiksa org,individual
kalo gua dulu bayar buat grebek tersangka ngerasa bener bener percuma lapor isilop tuh kalo gue gelap mata rasanya pengen gue santet tapi lebih besar rasa gue pengen bunuh diri ketimbang nyantet tu orang segitu impactnya buat korban pelecehan bikin mau mati aja,individual
yes kemaren temenku nguping dia ngobroli ma bapak bapak soal santet itu trus si bapak be like santet aja sampe mati besokanye alias kemaren dia nanya umur mamaku aku jawab aja lupa,individual
siapa yg bikin anj sini kita baku hantam sampe mati,individual
sama kadrun ya pasti saling melindungi ky mui aja tuh coba hakim nya gua hukum kebiri dl baru hukuman mati,group
ini sampe si sutradara bikin mereka putus atau mati awas aja ya tak kirimin santet kalian,group
yuki lu mendingan mati sih sebelum membahayakan couple gue yang belum berlayar tolong bang sura ajak gelud aja si yuki takut,individual
yaudah kalo gak mati kebiri aja,individual
bagusan di hukum mati aja dari pada di kebiri karena kalau kebiri satu penyiksan batin kasihan istrihnya kalau bujang okelah tapi jalan terbaik hukuman mati aja sedangkan dalam ajaran agama tak ada hukuman kebiri hukuman mati ada,individual
kenapa milih hukum kebiri atau penjara seumur hidup sih ngabisin duit negara aja ngurus napi ga bermoral mending hukum mati pake kampak pengal lehernya masalah selesai irit duit negara dan kasih efek warning ke orang lain supaya ga melakukan perbuatan tsb simpel,individual
ribet amat ngapain kebiri atau penjara seumur hidup buang duit negara aja ngurusin orang ga bermoral hukum mati aja pake kampakpedang terus pengal lehernya irit duit masalah selesai dan kasih efek warning bagi orang lain supaya ga melakukan hal yg sama simpel,individual
banding kl gak bisa hukum mati gapapa seumur hidup tapi tanpa remisi dl dk dsb alias sampe modar di penjara dan kebiri enak aja dia msh bisa wik kl dijenguk istrinya,individual
kebiri atau hukum mati aja,individual
kebiri kimia aja deh kalo takut hukuman mati biar dia depresi trus bundir aja gak sebanding sama masa depan korban yg hancur gt,individual
ga jd dihukum mati ga jadi dihukum kebiri kimia vonis seumur hidup aja,individual
pemerkosa anak di bandung di vonis hukuman mati komnas ham kalo masih rusuh berantem aja dah sama gw,group
hery wirawan enak aja di hukum mati kebiri dlu penjara seumur hidup biar dia ngerasain hukumanya di kebiri ga bisa ngapain malu dgn narapidana lain kalo langsung mati enak bgt korbannya kena mental juga dan akan berlangsung lama kesel sumpah,individual
masih inget sama si cabul hery ini dia dituntut hukuman kebiri dan hukuman mati oleh jaksa banyak ternyata orang kaya dia semoga aja upaya kejaksan untuk selamatkan anak bangsa dari mahluk jahanam modelan dia dapat dilaksanakan,individual
kebiri aja manuia kayak gini jangan langsung dihukum mati kenakan,group
kasus pelecehan makin banyak aja ya ampun meresahkan bgt inikalo begini amat mah hukumanya harusnya tegas buat pelaku kekerasan seksual hukuman kebiri kek atau hukuman mati sekalian bejat banget habisnya,individual
ayok baku hantam mati kita pindah,individual
tolong dukun terkuat dimuka bumi ini santet aja si aldin sampe muntah paku matibye,individual
kebiri aja mak dan bui sampek mati,individual
yg kayak gini mah ga usah dilaporin polisi tp di santet aja biar langsung mati,individual
sumpah serapah ga akan cukup utk mereka ya mbak knp sih ga ada yg bs santet mereka biar pd mati aja,group
im so done with hukum and comon sense di indonesia pelaku pelecehan kekerasan dan perkosan deserve hukuman kebiri dan hukuman mati ngabisin oksigen di bumi aja you guys are morons eksistensi kalian ini menjijikan lebih layak disebut tai ketimbang tai itu sendiri,group
kebiri suntik mati aja guru ngajinha,individual
kebiri aja bikin mati dunianya,individual
galucu jangan bercanda gelud aja kita,individual
pelaku sempat positif sabu dan angur merah bunuh aja lah semuanya bacok juga kepala dan bahunya,individual
hukum mati kalau tidak kebiri aja,individual
jadi mau kalian apa oke pelaku itu warga yg bunuh tangkap aja semua matikan aja semua pelaku bacok juga udah selesai gak ribet,group
penjahat kaya gini mah jangan di hukum mati kenakan diadi dor langsung matiharunya siksa aja sampe dia sendiri yang mohon biar di bunuh biar dia rasain sakitnya korban yang sakit sekujur tubuh selama beberapa menit seblum akhirnya mati karna di bacok dan digebukin,individual
lah tolong dong dia cuma luka bisa sembuh si korban di perkosa bisa sembuh ga mentalnya malah bisa aja si korban bunuh diri masih bisa ngomong ga usah main hakim sendiri,individual
bejat bisanya dia perkosa pegawainya sampah mati aja deh,individual
itu yg tadi perkosa mau bunuh diri enak aja sakit dunia akhirat dong masa akhirat doang,individual
udah bener mata dibalas mata balik bunuh aja bacok dia,individual
pln ngajak gelut lek mau mati mati aja jangan mati idup jangan php dong,individual
suka kesel kalo tbtb inget kejadian sm pelakor muak bgt wkwk suka mikir ko dulu ga sekalian perkosa aja ya tp lebih baik dibunuh harusnya jd kita puas dia jg mati,individual
yaudalah hantam aja toh juga dah mau mati yolo ae,individual
org kek gini beter hukum mati aja sih kalo cuma kebiri dl akan sulit sempet nonton podcast kalo kriminal yg dihukum banyak yg marah dan akan menimbulkan kejahatan lain,individual
hedeh ni laki dah gatal kah titit nya bgst memang tidak usah dihukum mati kebiri tanpa bius aja biar tersiksa,individual
udh ga waras udh jelek muka jelek juga akalnya muka muka org nyabu ga ada kerja taunya jdi beban negara mending dihukum mati aja klw kebiri aja dia,individual
nah bener banget gila aja kalo mati mah yaudah kebiri aja pls terus kenain sanksi sosial biar kalo sangean bingung gimana caranya alias otak kontolnya dah ga ada,individual
owalah kirain kak tapi terlepas dari itu tep kejam banget perbuatanya harusnya hukum mati aja atau kebiri tuh,individual
gue ga setuju sih hukuman mati kek udah aja gitu ga ada penderitan nya tuh pelaku menurut gue emang kebiri yg pantes sih ga pake bius kalo bisa sekalian dipotong aja semua tytydnya,individual
nahkan masih heran gua wkwkwk kok bisa ada kepikiran sange terus culik amp perkosa orang abis itu di bunuh emng paling bener pemerkosa tuh di kebiri aja udah fix wkwkwk,individual
yah udh ga bner nihantet sj rudi please biarin dia aja yg mati dluan ish,individual
kebirimasukin penjara seumur hidup atau hukuman mati ajabodo amat masih dibawah umurhukuman ya hukuman,individual
bisa ga nih dihukum mati aja kalo ga hukum kebiri,individual
hukum kebiri kalo ada hukuman mati sekalian aja,individual
bacok sampe mati aja supaya selesai,individual
banyak ya yang bacok org karna dendam skrg heh bajingan lau ga takut gue bacok tiba tiba nih mau backingan lo apa kalo mati ya mati aja,individual
kenapa sih pada bikin emosi sekarang gini aja deh yg mau bikin gue emosi siapa lagi ayo baris kita baku hantam smpe mati,individual
mati atau kita gelud aja,individual
buang aja ke rawa bunuh kalo gak bacok,individual
kl abis ini ada yg laporin blg ngelangar u ite pencemaran nama baik yuk langsung caws aja bawa ke kantor polisi sayanya udah lama nga berbuat onar mumpung lagi ngidam berantem sama org,individual
santet aja gasi biar pada mati,group
mau gue laporin bapaknya gak biar lu berantem sama dia aja gitu,individual
santet aja udh cara bunuh org paling aman tanpa jejak dan bukti anti dituntut,individual
to muchnya gara di tmbh kebirikrn misalnya di hukum mati aja banyak yg protes dari kalangan ham tapi di tambah kebiri biar jadi hukuman pokoknya penjara seumur hidup pdhl sebagian org udh seneng pas predator dpt hukuman matitp dtmbh kebiri malah ga langsung mati,individual
tapi hukum kebiri kan hukum tambahan hukum pokoknya mati masa orgnya sdh di dor di kebirir lagi jadi kalo ada embeldi tambah kebiri bisa jadi putusanya ga sampe mati tapi seumur hidup aja ni si pemerkosa santri,individual
laporin dong dipukulin dan diem aja itu bukan bagian dari menati suami like how it suposed to be suami abusive gini bagus diajak berantem sekalian,individual
ayuk perang yuk orang kita kayanya ga cocok diskusi lebih setuju saling eksekusi baku hantam sampai mati,group
kalo gak mau di hukum mati atau ham menolak nya hukum kebiri aja,individual
kalau hukuman mati ke enakanmending kebiri ajabiar seumur hidup cuma dipengangi aja,individual
di kebiri aja ga si biar menderita seumur hidup kalau mati enak udah gak ngerasain sakit lagi,individual
kayaknya kalo manusia iblis kayak gini mah kudunya di hukum mati aja deh seringanya hukuman seumur hidup taro dilapas yg isinya org brutal sebelumnya di kebiri dulu tp yg manual aja terus tanpa bius sm ujung anunya juga di silet silet dulu tolong pak dibaca,individual
tolonglah hukum kalo masalah gini jangn di spelekan bila perlu hukum mati aja kebiri ke,individual
org kek gini bisa ga sih langsung aja gitu di bacok smp mati gausah dipenjara sgla lgsgaja di bacok rame smp mati biar brkurang org ga waras bgni,individual
bilang aja perkosa ajg naji mati lu,individual
klo bisa jgn mati pa jdin sel sm ikbol biar baku hantam,individual
bacok aja dah nanti mati lo nanges,individual
bunuh aja santet atau apa gitu kek karna kalo harap polisi yg turun tangan kenakan emosi,individual
kirim santet aja biar mati sekalian,individual
ga penjara iya hukum mati langsung ya yg lebih di kebiri aja,individual
kenapa gak saranya kebiri kimia atau hukuman mati kenapa mesti spesifik ke cambuk atau rajam toh implementasi cambuk aja cuma dipake di aceh itu pun dalam kriteria tertentu,group
fix sih lebih sakit yang jadi korban gak kuat mikirnya trauma korban pasti parah banget dan susah buat disembuhin harusnya pelaku dihukum mati aja atau kebiri lah,individual
mampo kenapa sampe mati aja cocoknya kebiri aja sekalian,individual
bunuh pelan pelan pakai cara apapun kuliti mutilasi buang ke laut,individual
udah santet aja sampe mati yg beginian bikin rusuh santet diperuntukan buat mulut kotor karena mulutmu harimau mu jadi terima lah akibat dari omonganmu,individual
amin kebiri dan hukum mati aja,individual
baku hantam sampe salah satu mati yu hehe kesel bgt sama lo,individual
main santet aja sih bunuh sekalianbiar muntah darah tiap hari kadang kesel dia yg jahat tapi bikin akidah kita rusak karna kita santet saking ga ada keadilanya dosa pergi ke dukun lebih gede ketimbang dosa memperkosakarena musyrik tapi ga ada keadilan,individual
gimana pelaku pelecehan mau jera kalo mereka masih dibiarin berkeliaran sana sini kena tangkep tp cuma bentaran doang kalo hukum an mati dikata melangar ham ya paling enga kebiri aja lah titid nya itu gw yakin pada takut dah tu mereka buat ngelakuin pelecehan,group
waduh beneran baku hantam hayuklah gak usah hawatir hadapin aja ri yakin sastra gak akan bilang kamu pacarnya mati dia sma tere klo smpe bilang,individual
laporin ke guru lah atau ke kepala sekolah sekalian atau tiap dia masuk kelas dorong keluar aja ramerame bodo deh berantem lo gangu ketenangan kelas orang lo tangung sendiri akibatnya,individual
menang harga mati kalopun harus kalah skor setidaknya menang di baku hantam,group
suntik mati aja ato santeteh jd ikutan emosimap yabanyak gaya udh kurang smuakl kata emk gue anak model bgtu jangan kan atusebelah juga ogah,individual
kakek nya udah keras kepala banget rase ingin ku santet mati gak mau ngalah sekali udah bau tanah juga masih aja,individual
santet aja gmpg bunuh istri pertamanya,individual
memang ga usah dihukum mati tp hukum kebiri dan penjara seumur hidup aja menderita duniawinya lebih lama belom lagi kalo babak belur di dalem,individual
udah di hukum mati di kebiri aja penjahat pelecehan seksual,individual
gausah mati kebiri fisik aja sampe bijiknya,individual
jangan mati ye anjir gelut aja kita,individual
mati lah lampu nyala berantem aja kita,individual
siapa sih yang bikin konsep mati satu anjing berantem aja lah,individual
mending gini aja gausah dihukum mati biar ga ribet kirim orangnya kesini biar saya yg eksekusi komnas ham sama pa diem aja udah gausah berantem kebetulan saya butuh samsak dan kebetulan ni syaiton cocok jadi samsak,individual
klo soal persantetan aku mendukung santet aja jantung ny klo gk lambung ny biar clat mati,individual
daripada repot langsung tembak mati aja munarman itu bro biar ga banyak bacok lagi salahnya kasat mata ga perlu pengadilan lagi,individual
buat temen sma temenya sender bangsat lo bajingan berantem kita cok kespok di akun sendiri ga ush sampe bikin akun org jadi kek gitu sat tau gua rasanya kespok gimana tapi ya jgn kek gitu temen macam apa lo mati aja lu anjing,individual
yang perkosa santriwati aja dihukum mati ini ada tukang perkosa dana bantuan sosial buat jutan rakyat cuma hukuman tahun belum potong sana sini,individual
ayok kita bunuh selingkuhan ayahmu sebutkan nama lengkap usia tangal lahir alamat rumah dimana aku ngirim santet aja kebetulan backingan dukunku banyak,individual
baku hantam pun ayokudah lama aku gak takut mati bang,individual
mending di kebiri sih yg dihukum mati yg korup aja biar nga makin miskin indonesia,individual
kalo hukuman mati gagal dan diganti hukuman seumur hidup sebaiknya para pemerkosa ini dimasukan dlm satu sel tiap hari jejelin mrk aja obat perangsang biar sesama pemerkosa saling perkosa satu sama lainya biar tau rasanya diperkosa,group
kebiri aja trs siksa sampe dia minta mati njir emosi gue jadinya,individual
soal hukum apa yg pas ya gw kagak tau jg sik serahkan ke hakim aja yak hehe tp dsini gw nyorotin bapack ham itu lho katanya hukuman mati kebiri kimia itu ga sesuai ham dtanya hukuman apa jwbnya seberatnya sesuai hukum lah pigimana org dgn level gt msh bisa,individual
kalo hukum mati hukum mati aja pak jangan di kebiri kalo kebiri ya kebiri aja jangan di hukum mati,individual
iya juga sih kalau memperkosa dan membunuh tetap harus dihukum mati kalau memperkosa aja kebiri dan penjara seumur hidup asetnya sita buat ganti rugi korban,individual
aku juga lebih setuju kalau dia tu di kebiri aja hukuman yang sesuai ma perbuatan dia tapi kalau misal pilihanya hanya dipenjara atau hukum mati ya mending hukum mati aja enak aja dia cuma dihukum penjara doang,individual
ibarat orang kebal sajam dan senpi buka baju tepuk dada dengan sombongnya nantangin semua orang trmasuk penegak hukum bacok saya tembak saya tnang aja dia pasti mati kekunci dikamar mandi disiksa disayatsayat sesama jenisnya,individual
kegampangan kalau hukuman mati cukup hukum tahun tapi skalian di potong jari tangan kebiri fungsi tangan kayak sumpit aja cukup,individual
kalo si heri yang perkosa santriwati aja bisa di hukum mati dan kebiri kimia kenapa manusia laknat ini ga bisa doakan saja supaya hukum terus berlanjut,individual
kalo menurutku gausah hukuman mati kebiri boleh siksa dia aja selama idupnya di penjara enak aja anak perempuan dilecehin trs lgsg ketok palu di hukum mati nikmatin dlu dong penyiksan nya nampak jahat si tp dia jg ga kalah biadap,individual
najis jijik banget liatnya diliat dari muka nya gada rasa bersalah nya banget itu bapak mikir ga si gimana nasib kedepanya santri itu semoga sebelum hukuman mati disiksa dulu ya sama napinapi di lapas sana kebiri aja sampe habis benci bgt sumpah,individual
yah kalo hukuman mati ga usah lah tapi kebiri aja biar gemuk,individual
gapaham hukum kebiri tapi kebiri kimia aja deh bagusnya hukum mati rada impo ible sih di indo kebiri kan sengsara tuh ntar gak bisa lagi wkwk tapi kalo kebiri tapi penjaranya kagak seumur hidup bisa jadi pas keluar tetep aja begitu kan yang kotor pikiran hm,individual
penjara seumur hidup sama kebiri aja lah klo emg ga dihukum mati ckck,individual
wtf ya kalo ga sangup hukuman mati kebiri udah paling bener pantes aja hukum di negera kita selalu lemah dan tumpul nanganin kasus yg begini aj bertele tele dah jelas banget si bapak bangsat setan kontol ini gimana masih aj dibela alih alih bakal nyeret ke koruptor ye,individual
kebiri manual aja tanpa bis penjara seumur hidup gp deh jangan di hukum mati biar bisa gila,individual
idih komnas ham skrg cetek bgt dulu aja kasus pembunuhan berantai pada di hukum mati semua emg pemerkosa berantai ga boleh dihukum mati tenang masih ada santet,group
emang lebih baik jangan di hukum mati gak sih jd tuh kayak udah lepas aja dari kejahatanya klo mati bagusan penjara seumur hidup kebiri kimia biar rasain siksan sesama napi selamanya kan mantap tuh siksan buat pelaku kekerasan seksual di penjara ehe ehe ehe,individual
menurutku dia emang gak pantes hukuman mati biarin aja idup tapi ilangin kontolnya aja alias kebiri aja anjir ini dia perkosa orang loh santri lagi masih bawah umur jg apanya yg melangar ham org dia bukan manusia,individual
jangan mati kalo gitu dia ga sempet menderita kebiri aja biar dia menderita dulu di dunia,individual
komnas ham tolong lah masa nolak hukuman mati dia ngerugin banget loh itu dia dipenjara bebas bakal ada korban lagi kalau mau hukum kebiri dan perpanjang masa tahanan kalau bisa meningal di penjara aja,individual
kebiri aja pilihan antara hukuman mati dan kebiri titik,individual
no no kebiri dan hukuman rajam kan sama aja hukum mati btw,group
gue juga lebih setuju tuh bangke disiksa dulu di kebiri terus dibiarin aja ga usah dijahitga usah diperban dibiarin pendarahan sampe mati biar dia tau rasanya sakitnya perempuan yang dia nodai,individual
katanya klo jatuhin hukuman mati di negara ini agak susah nah kalo kebiri terus dihukum seumur hidup itu sama aja uang negara keluar buat biayain setan ini dan kebiri kan harus berkelanjutan sdgkn uang negara itu jg dari rakyat so,individual
komnas ham emang paling anti sama hukuman mati tapi kebiri kebiri juga ditolak kesel bgt ini berita bisa sampe penjara ga sih biar napi di sana aja yg eksekusi,group
udh vonis mati ama kebiri aja ngak bisa kalo di liat dari sisi kemanusian soalnya dia bukan manusia,individual
terus buat apa di kebiri kalo dihukum mati dikebiri aja it ok biar jadi unsulied,individual
ya satu ajah napa sih udah kebiri dihukum mati juga ya ngapain dikebiri dong buang cairan pengkebiri aja,individual
mati aja deh kebiri juga guna,individual
gausah dihukum mati sih menurut ku cukup kebiri aja tuh bijinya,individual
kebiri dulu baru hukum mati sengaknya ada contoh peleceh tititnya ilang dan mati aja biar ga ngabisin duit negara di lapas,individual
okelah kalo misalkan ga dihukum mati tp sebisa mungkin dia harus ngerasain hidup yg pait dipenjara seumur hidup sambil dinjekinjek badanya sama napi lain gausah kebiri kimia langsung potong aja sayat dikit setiap hari sampe abis minimal bikin dia jadi gila gua setuju,individual
lah dia aja bukan manusia nder ngapain diliat dari sisi kemanusian setan aja insecure liat kelakuan dia kebiri dulu aja baru dihukum mati enak banget idupnya kalo gk digituin asli setan insecure ama dia,individual
hukum seumur hidup aja plus kebiri hal itu akan lebih membuat pelaku menderita daripada langsung hukum mati dia gak ngerasain penderitan gak bisa ngentyo,individual
kalo hukuman mati dan kebiri ditolak di pancung aja,individual
ya kalo hukuman mati ditolak karena alesan ham kenapa kebiri jg ditolak sengaknya dia dikebiri jg sama ditahan seumur hidup biar jadi samsak napi lain org kek dia gausa dikasihani waktu ngancurin hidup org aja ga mikir,individual
buat dihukum mati aja masi ga cukup dan gakan pernah cukup yakin kebiri doang bakalan bikin adil nga,individual
ya emang dia bagusnya jangan dihukum mati ringan banget kebiri aja tapi jangan kebiri kimia potong aja kntolnya itu pas masih segersegernya dipotong bisa kita uwurin semut rangrang di lukanya setelah itu baru deh penjara seumur hidup,individual
kalo nolak hukuman mati mungkin masih oke bisa diganti hukuman seumur idup tapi aku lebih seneng kalo dia dipukulin napi lain ampe mati sih but nolak kebiri bahkan kebiri kimia masih terlalu enteng harusnya potong aja tongkolnya ohya sekalian potong palanya gapapa si hehe,individual
anjay boleh juga santet aja mbak biar lakinya mati,individual
yaudah kebiri fisik aja kan rasanya kaya mati juga harga dirinya,individual
untuk tindak pelecehan seksual lebih seru kebiri kimia terus lepas ke masyarakat sih hukum mati jauh lebih ringan dis dia enakan sama kelakuanya gada sanksi sosial karena harus diamanin tiba udh tingal nungu mati aja,individual
boleh tolak hukuman mati tapi hukum kebiri jangan dong ganti aja dengan hukuman kebiri realminta bantu dokter akhli bedah,individual
tp emang hukuman mati tidak sebanding dengan perbuatanya mending kebiri aja langsung tp jangan pake kimia kimia kasian tar ada efek lain ketubuhnya mending langsung ambil bijinya aja abis dikebiri trus penjara tahun penjara mantep kan biar jd gemuk abis kebiri di penjara,individual
gw juga ga setuju lamalama dipenjara ngabisin duit aja kalau ngak setuju hukuman mati minimal hukuman badanya bisa disaksikan publik dan senjatanya dimusnahkan untuk pencegahan rajam amp kebiri,individual
aku nonton berita dia bakal di kebiri kimia dan hukuman mati ngabisin duit ga si udah mah kebiri kimia eh hukum mati juga salah satu aja gw prefer kebiri kimia biar ga bisa ngatjeng lagi orang begitu kan pikiranya wikwik teros,individual
kebiri juga sulit sih sebenarnya karna masih melangar ham menurut icpr tapi balik lagi tuntutan hukuman mati jpu pendapat komnas ham semua akan dipertimbangkan di pengadilan semoga aja hakim bisa ngambil jalan tengah seadil adilnya makanya kita hrus usut tuntas kasus ini,group
itu emg tugas komnas ham sih pis terlepas dari siapa pun pelaku kejahatan itu dia berhak untuk hidup lagian ga adil kalo misal dia dihukum mati terus mati gitu aja dan ga ngerasain susahnya para korban mending dia di kebiri dulu terus dipenjara seumur hidup biar mati disana,individual
ada plus minus nya sih kalo penjara seumur hidup nti masuk tangungan negara mending abisin aja biar ga ngerepotin negara kalo lepas walau udh kebiri dia bs ngelakuin kejahatan lain udh paling bener hukuman mati aja,individual
komnas ham menolak si hery ustad cabul yang perkosa santri dihukum mati dan dikebiri alasanya tidak sesuai prinsip ham ya udah bebasin aja si hery trus suruh tingal di rumah si komnas ham siapa tau dinasehatin bisa tobat,individual
kalo hukuman pokoknya tetep jalan mengetahui dia adalah pendidik di u sendiri dijelaskan bahwa hukumanya aja ditambah dari hukuman biasa bisa diajukan kebiri jika korban lebih dari seingetku kebiri sm restitusi itu pidana tambahan pokoknya ya itu hukuman matipenjara,individual
kalo aku setuju komnas ham kebiri dan seumur hidup ajaplus di buli satu negara walaupun belum menghilangkan trauma korban ya tapi kalo mati hm sering kubilang satu satunya ketenangan ya kematian ada pepatah dunia itu hanya minpi dan aku akan terbangun ketika aku mati,group
pemerkosa belasan santri diajukan untuk hukuman mati dan yang gak setuju komnas ham masih bingung kenapa pemerkosa masih aja bisa berlindung dibalik ham waktu tahun berapa lupa ada juga pemerkosa yg mau dihukum mati ada yg mau dijatuhi hukuman kebiri juga tp gagal,group
iya sih fa ka ran jg maunya dia mati aja tapi at least kalo ga dihukum mati dipenjara seumur hidupkebiri itu juga kayaknya cukup menyiksa tidak bisa ngaceng lagi,individual
komnas ham nya aja yg di kebiri kalo pelaku pemerkosan seperti ini gak blh dihukum mati ataupun kebiri,group
gpopo gausa dihukum mati si hery itu paling semingu di sel lak wes mati dengan kondosi bokong berdarah mau rikues aja aku kalo gadihukum mati tolong setelah di kebiri kimia ajak dia nonton bokep ful seharian di dekat para cewe bo an biar tau nikmatnya takbisa ngach,individual
susah nder kebiri kimia aja diperdebatin apalagi hukuman mati yang mana sebenernya kebiri kimia kan ga yang seumur hidup bisa jadi terapi juga emang susah kalo udah nyangkut ham nya para penjahat,group
ya gmn udah kena hukuman mati kebiri kena perdata pula mungkin salah satu aja kali ya,individual
semoga kebirinya tetep dilakuin setauku hukumanya kebiri kimia sama hukuman mati jadi dikebiri dulu baru dihukum mati kalau dihukum mati gajadi tapi kebirinya semoga aja tetep jadi,individual
yang penting jadi kebiri aja dulu urusan hukum mati mah karepmu seng penting ya jalani sek,individual
komnas juga udah bekerja sesuai dgn ud lho ini gimana dong hehe ud nya mau diganti isinya aja aku sih lebih milih dia dihukum kebiri sama seumur hidup biar mampus daripada mati mah kecil ih,individual
hukuman penjara seumur hidup kebiri aja enak banget langsung mati,individual
nah dibanding cuma hukuman mati bayangin ke tuh ustd dituntut kebiri kimia tapi juha hukuman mati laj mending kebiri kimia aja seumur hidup otong tdk berguna,individual
ya udah gp gak di hukum mati tapi kebiri aja tuh barangnya biar gak asal celup lagi terus penjara tahun,individual
heran aja sihyang kemaren cabulin ampe beranakmau dihukum mati ama kebiri kimia eh ladalah malah katanya melangar hamjangan ngarep ada hukuman mati di negeri ter kita iniklo ada mungkin dimasa depan so kelendi iki lur,individual
jd komnas ham lebih pro ke pelaku nie korbanya gmn dah yaudah kebiri aja sm di cambuk trs di penjara tahun gasie klo gaboleh hukuman mati,individual
gapapa ga dihukum mati penting hukumanya seumur hidup kebiri biar ngerasain penderitan di penjara kali aja jadi samsak para napi disana karena tau bejatnya dia,individual
gua ga setuju dia dihukum mati bkn karna ham atau apa ya tapi masa enak bgt langsung mati urusan dunianya kelar gt aja walaupun bakal dibales di akhirat tp yaelah cepet amat matinya mending kebiri penjara seumur idup orng kaya dia biar mampus di dalem penjara busuk deh lo,individual
ngomongin hak asasi manusialah org dia nya aja kaya binatang udeh ah kebiripenjara seumur idup kalo ga boleh mati kalo penjara beberapa tahun doang mah bisa bebas lagi meresahkan,individual
kalau masalahnya ham lalu terpidana mati terorisme pembunuhan berencana bandar narkotika besar dl kok ga ada tentangan dari pihak manapun why tapi sih menurut u terbaru sih di kebiri aja itu sih uda setimpal menurut ane,individual
tuntutan hukuman mati dan di tambah kebiri kimia ini tingal putusan hakim aja nih klo hakim ikut sesuai penuntut umum pasti di apreasiasi sama masyarakat soalnya udh geram sama si muka kadal satu ini,individual
keknya emang kudu salah satu aja hukuman mati atau kebiri kimiajangan duanya,individual
tingal bunuh orin aja gasi bahureksa sama juni keknya hidup bahagia yuk siapa yg mau nitip santet,individual
bukanya kalo hukuman mati enak di dianya secara habis dihukum mati dia udah gada di dunia tp korban masih aja trauma kalo dipenjara seumur hidup kebiri tentunya dia bakal lebih menderita lagi ga si secara udah pasti dibuly sama tahanan disitu juga,individual
emang hukuman mati susah si kalau bukan narkoboy atau teror kebiri kimia aja ditolak sama idi,individual
menurut gw gausa hukuman mati malah kenakan dia bisa tobat beter yah di kebiri aja biar mampus kenikmatan hidup berkurang haha,individual
tapi heran aja pas denger katanya hukuman mati sama kebiri kimia dia ga ngerasain siksa dunia dulu dong mana hukuman mati juga butuh dana kan timbang dia penjara seumur hidup terus kebirinya ganti kebiri bedah aja biar instan efeknya,individual
okelah ga hukum mati bagi sebagian orang ada yg setuju ada yg nga tp klo emang hukuman setimpal sabi lah kasi hukum kebiri aja biar ya sama ngrasain dan seumur hidup sampe mati kesiksa di penjara ya potong kontolnya cocol ke balsem sabi lah,individual
jangan hukum mati terlalu sebentar dan ringan karena sakitnya cuman beberapa detik mending kebiri dan penjara seumur hidup aja wkwk,individual
apa bedanya pemerkosa perempuan dengan pelaku bom bali sama manusia kalau mau ngomong ham hukuman mati di buat agar orang tau konsekuensi sat hendak berniat jahat alah perkosa orang aja ga dihukum mati jika ada pemerkosa baru ikut bertangung jawab ya komnas ham,individual
kebiri penjara seumur hidup aja uda jangan langsung mati kenakan dia ntar sengaknya dia kudu ngerasain penderitan dulu biar adil,individual
kalo langsung mati mah gasik kebiri aja sambil disiksa sama napi yg laen di sel mantep tuh,individual
agak lain ya hyung tapi emang sih mungkin maksudnya hukuman mati terlalu mewah buat dia jadi kebiri aja gitu,individual
gue muak banget liat predator masih dibela hak asasinya atas nama ham kalau dia aja waktu melakukan pelecehan gak ingat korbanya kenapa hak nya masi harus dibela harusnya dihukum mati atau paling tidak kebiri fisik amp dipenjara seumur hidup pemerintah ni budek atau gmn sih,individual
tapi emg lebih cocok di penjara seumur hidup enak aja udh ngelakuin hal sebejat itu dihukum mati doang penjara seumur hidup disiksa sama napi disana kebiri keknya lebih mantep dan sangat pantas,individual
